Taxon	200SP1.16S.V3.V4	200SP2.16S.V3.V4	200SP3.16S.V3.V4	200SP4.16S.V3.V4	300SP1.16S.V3.V4	300SP2.16S.V3.V4	300SP3.16S.V3.V4	300SP4.16S.V3.V4	500SP1.16S.V3.V4	500SP2.16S.V3.V4	500SP3.16S.V3.V4	500SP4.16S.V3.V4	600SP1.16S.V3.V4	600SP2.16S.V3.V4	600SP3.16S.V3.V4	600SP4.16S.V3.V4	800SP1.16S.V3.V4	800SP2.16S.V3.V4	800SP3.16S.V3.V4	800SP4.16S.V3.V4	900SP1.16S.V3.V4	900SP2.16S.V3.V4	900SP3.16S.V3.V4	900SP4.16S.V3.V4	1000SP1.16S.V3.V4	1000SP2.16S.V3.V4	1000SP3.16S.V3.V4	1000SP4.16S.V3.V4	1100SP1.16S.V3.V4	1100SP2.16S.V3.V4	1100SP3.16S.V3.V4	1100SP4.16S.V3.V4	1200SP1.16S.V3.V4	1200SP2.16S.V3.V4	1200SP3.16S.V3.V4	1200SP4.16S.V3.V4	1300SP1.16S.V3.V4	1300SP2.16S.V3.V4	1300SP3.16S.V3.V4	1300SP4.16S.V3.V4	1400SP1.16S.V3.V4	1400SP2.16S.V3.V4	1400SP3.16S.V3.V4	1400SP4.16S.V3.V4	1500SP1.16S.V3.V4	1500SP2.16S.V3.V4	1500SP3.16S.V3.V4	1500SP4.16S.V3.V4
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__	2.56772371293e-05	0.0	5.31067445566e-05	0.00012208521548	0.000761200521966	0.0014741588623	0.000459380190113	0.000300774494323	0.000338247315162	0.000303412220511	0.000305421226775	0.00011207495573	0.000712149266486	0.000713087248322	0.00135749276988	0.00109934617833	0.00154514727185	0.000140075640846	0.0027659823133	0.000543137664508	0.000328758116216	0.000244192790208	0.000405930863565	8.21962847279e-05	0.000165851231445	9.90883868411e-05	0.0	0.000151152538103	8.77269935959e-05	0.0	0.0	0.000179636415894	0.000323793867842	0.000171008379411	0.000436754577524	0.000394302331313	7.72459252774e-05	0.0	0.000168534591725	6.57138163299e-05	0.000224779715878	0.00022403943094	0.000226440729139	0.000133014099495	0.00029757476566	0.000839007389719	0.000528902992969	0.000234726041178
k__Bacteria;p__Acidobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.49532355315e-05	0.0	5.90214247772e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.1048197552e-05	0.0	0.0	0.0	0.0	4.27122263748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.22238815257e-05	0.0
k__Bacteria;p__Acidobacteria;c__;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.12149266486e-05	0.0	0.000236085699109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__	0.000821671588137	0.000742880726372	0.00135422198619	0.00103772433158	0.000108742931709	0.000433576135969	0.000388706314711	0.0015790660952	0.000310060038898	0.000396769826822	2.54517688979e-05	0.000358639858337	0.00258747566823	0.000419463087248	0.00218379271676	0.00133078747903	0.000772573635925	0.000140075640846	0.000194787486852	0.00104449550867	0.000739705761486	0.00149568084002	0.00106823911464	0.000986355416735	0.0018243635459	0.00156064209275	0.000918312867058	0.0017130620985	0.000526361961576	0.000298616410631	0.000679456434852	0.000754472946756	0.00169369100102	0.00119705865587	0.00147824626239	0.00125683868106	0.000566470118701	0.0015677761698	0.0	0.00108427796944	0.000854162920338	0.00134423658564	0.000905762916557	6.65070497473e-05	0.00029757476566	0.000516312239827	0.000560014933732	0.000603581248743
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81872762635e-05	0.0	0.0	0.0	0.000854579119784	6.29194630872e-05	0.00147553561943	0.0004628826014	0.0	0.0	0.000116872492111	0.000459578023814	2.73965096847e-05	0.000213668691432	0.00014955347605	0.00010274535591	0.000442269950521	0.000520214030916	0.000106780565937	0.000100768358735	0.000394771471182	0.00026543680945	0.000239808153477	0.000251490982252	0.000572866073875	0.00091204469019	0.000873509155048	0.000714672975504	0.000154491850555	6.02990834539e-05	0.00033706918345	0.00013142763266	0.000269735659054	0.000597438482506	0.000339661093709	0.0	0.00044636214849	0.000839007389719	0.000528902992969	0.00150895312186
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.00182308383618	0.00280643829963	0.00477960701009	0.00164815040899	0.000978686385385	0.000780437044745	0.00106010813103	0.002331002331	0.00155030019449	0.00114363067731	0.000636294222448	0.00183802927398	0.0156672838627	0.00427852348993	0.0263235554506	0.0087947694266	0.00376629647513	0.000770416024653	0.00829794693989	0.0058073950282	0.00515054382072	0.00607429565642	0.0057043968722	0.00277412460957	0.00834784531608	0.00753071739992	0.00461292044848	0.00791031616073	0.00346521624704	0.00225621288032	0.000799360511591	0.004419055831	0.00879224887295	0.0080373938323	0.0115236015454	0.0090935975159	0.00216288590777	0.00277375783888	0.00353922642622	0.00555281747988	0.00427081460169	0.00810275941899	0.00362305166623	0.00179569034318	0.00302534345088	0.00493723579335	0.0032667537801	0.00432566561599
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.000205417897034	0.000371440363186	0.0006107275624	0.000183127823221	0.000108742931709	8.67152271939e-05	7.0673875402e-05	0.000150387247161	0.000479183696479	7.00182047332e-05	0.0	0.000156904938023	0.00211270949058	0.00119546979866	0.0020657498672	0.00335589886015	0.000772573635925	0.00070037820423	0.00280493981067	0.000710256945895	0.0023287033232	0.00177039772901	0.00183737127719	0.00197271083347	0.00165851231445	0.00128814902893	0.000832888414309	0.00196498299534	0.00043863496798	0.000199077607087	0.000719424460432	0.00114967306172	0.00161896933921	0.000969047483327	0.00151184276835	0.00133077036818	0.000231737775832	0.000180897250362	0.000252801887587	9.85707244948e-05	0.000359647545406	0.00056009857735	0.000264180850662	0.000199521149242	4.95957942766e-05	0.000129078059957	0.000186671644577	0.000234726041178
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;Other	0.0	0.0	0.0	0.0	0.000217485863419	0.000346860908776	0.000176684688505	0.0	0.0	4.66788031555e-05	5.09035377959e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1048197552e-05	0.0	0.0	0.0	4.95441934205e-05	0.0	0.0	0.0	6.63592023624e-05	0.0	0.0	0.0	0.0	0.0	4.92877914141e-05	0.0	0.0	0.0	0.0	0.0	7.46798103133e-05	0.0	0.0	0.0	0.000129078059957	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__	0.0	0.0	0.0	0.0	0.000108742931709	0.000346860908776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0037820423e-05	3.89574973704e-05	0.0	0.0	0.0	0.0	6.16472135459e-05	0.0	0.0	0.0	2.51920896838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	0.0741815380665	0.0726784977301	0.0721986192246	0.081064583079	0.073727707699	0.068851890392	0.0548429273119	0.0565456049327	0.0900019731093	0.0787938197265	0.107304657674	0.105731513236	0.0273465318331	0.0436241610738	0.0187097916544	0.0358734016085	0.0777402221149	0.138955035719	0.0546184113133	0.0852308335074	0.0489301662968	0.0743261805195	0.0484766910225	0.103259082689	0.0434806645106	0.0418648434403	0.0838441003737	0.0456480665071	0.0706640933415	0.0788015528053	0.0842925659472	0.0784651864626	0.0426660688934	0.0600239411731	0.0404501931799	0.0443097244812	0.0797435435281	0.087011577424	0.0791269908149	0.0631181205849	0.0830785829887	0.093200403271	0.0728761746613	0.108273476989	0.0741705103407	0.0647003775533	0.084624478875	0.0690765206894
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	0.0479907561946	0.0509698720594	0.0544078597982	0.0471859357832	0.0773162244454	0.0829864724246	0.0697904519594	0.0821866305737	0.0552470614764	0.039630303879	0.0454823110206	0.0610808508731	0.0574467074966	0.0404991610738	0.0721832025025	0.0587860903778	0.0514727184935	0.0266143717608	0.0551248587791	0.0690202632129	0.0562724308923	0.0638258905406	0.0589240695637	0.0523179352293	0.0620283605606	0.0703527546572	0.0612920448478	0.0724524499307	0.0558382314238	0.0694449052722	0.0736610711431	0.0646331824387	0.0602754738599	0.0570312945334	0.0579203762809	0.0671546158017	0.056981744213	0.0481789676797	0.0535097328727	0.0655823886972	0.0547113828448	0.0616855233188	0.0587991093331	0.0569300345837	0.0636809998512	0.065539384943	0.0655528591874	0.0536181342633
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.0802670432661	0.0733388361535	0.0727562400425	0.0842387986815	0.0765550239234	0.0800381547	0.0813456305877	0.0776750131589	0.115511458128	0.124819119638	0.11270043268	0.137672875619	0.0799031476998	0.0665478187919	0.0872926872455	0.107909506451	0.0957991308547	0.0526684409581	0.102263430597	0.14819302277	0.0987096243939	0.121180672141	0.105392471051	0.0994986026632	0.12187301324	0.143529528339	0.127709556861	0.15142965109	0.140319326257	0.171306280899	0.16346922462	0.111626068837	0.172881018207	0.159750327766	0.152662523098	0.124550248903	0.154028375003	0.13145200193	0.13870396899	0.17456875308	0.133339327459	0.113812030917	0.117107597086	0.119579675446	0.153226206418	0.148020265255	0.150986248522	0.134833344511
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__	0.000513544742586	0.000330169211721	0.000371747211896	0.00012208521548	0.000217485863419	0.000260145681582	0.000600727940917	0.000751936235807	0.000535558249006	0.000116697007889	0.000279969457877	0.000201734920315	0.000878317428666	0.000188758389262	0.000708257097326	0.00144650812938	0.0	0.0	0.001051852429	0.000626697305202	0.00041094764527	0.000335765086536	0.000320471734393	0.00041098142364	0.000276418719076	0.000693618707887	0.000234917245061	0.000831338959567	0.00021931748399	9.95388035436e-05	0.000319744204636	0.00032334554861	0.000772123838701	0.000313515362253	0.000436754577524	0.000123219478535	2.57486417591e-05	0.000180897250362	8.42672958625e-05	0.000361425989814	0.000134867829527	7.46798103133e-05	3.77401215232e-05	0.000266028198989	0.000123989485692	6.45390299784e-05	6.22238815257e-05	6.70645831936e-05
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	2.56772371293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0524098776e-05	0.00014955347605	0.0	2.76418719076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35965059634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258156119914	0.0	0.0
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000451027868775	0.0	5.90214247772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52837438151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85013965684e-05	3.35965059634e-05	2.4643895707e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__JH-WHS99;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150387247161	2.81872762635e-05	4.66788031555e-05	2.54517688979e-05	0.0	7.12149266486e-05	2.09731543624e-05	5.90214247772e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.0524098776e-05	4.27295645857e-05	0.0	2.76418719076e-05	2.47720967103e-05	0.0	0.0	0.000131590490394	0.0	7.99360511591e-05	0.0	9.9628882413e-05	0.000228011172547	0.00010078951789	0.000172507269949	5.14972835183e-05	0.000241196333816	0.0	0.00013142763266	8.99118863514e-05	0.00011201971547	3.77401215232e-05	6.65070497473e-05	0.000123989485692	0.000225886604924	0.000124447763051	0.000167661457984
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;Other	0.000179740659905	8.25423029303e-05	0.00015932023367	6.10426077402e-05	0.000869943453676	0.000607006590357	0.000600727940917	0.000827129859388	0.000338247315162	0.000560145637866	0.000509035377959	0.000560374778652	0.00161420500404	0.0010067114094	0.00194770701765	0.00133078747903	0.00154514727185	0.000140075640846	0.00140246990533	0.000877376227282	0.00082189529054	0.00125148804982	0.000705037815665	0.000534275850732	0.000497553694336	0.000743162901308	0.000683395621997	0.000856531049251	0.000526361961576	0.000763130827167	0.000439648281375	0.000431127398146	0.00119554658896	0.00142506982842	0.00144464975643	0.000492877914141	0.000978448386848	0.000663289917993	0.000842672958625	0.00124856251027	0.000539471318108	0.00044807886188	0.000717062308941	0.000133014099495	0.000942320091256	0.000968085449676	0.00065335075602	0.000771242706727
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.0125304917191	0.0151052414362	0.013356346256	0.0140397997802	0.0109830361027	0.0144814429414	0.0132513516379	0.0145123693511	0.0185472277814	0.0150072352145	0.0193178925935	0.0204873019075	0.0254237288136	0.0153523489933	0.024907041256	0.0274836544581	0.0244326412361	0.00868468973246	0.0167517238693	0.0290787549614	0.0284375770527	0.0314398217393	0.0237149083451	0.0215354265987	0.0299637891478	0.0306678557273	0.0272717565403	0.0384431288575	0.0253531011492	0.0293971266465	0.0322541966427	0.027520298915	0.0358414904481	0.0296129510346	0.038501595834	0.0225491645719	0.0267785874295	0.0247829232996	0.0225836352911	0.0373254476754	0.021488940838	0.0271087711437	0.0190965014907	0.0174248470338	0.0225412884987	0.0257188034464	0.0218405824155	0.0231708134934
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27122263748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.03237899602	0.0312835328106	0.0340414232608	0.0278354291295	0.0183775554589	0.0194242108914	0.0213081734337	0.0267689299947	0.0286946472362	0.0226392195304	0.0194706032069	0.0307533678524	0.0406637231164	0.0234060402685	0.0396623974503	0.0374356303882	0.0394978271366	0.0247933884298	0.0331528302622	0.0387298934615	0.0438070189858	0.0441378468301	0.0360210229458	0.04155022193	0.0429278270724	0.0422859690844	0.043993593166	0.0441365411261	0.033862619528	0.029662563456	0.0310551558753	0.0355320830639	0.0387805424793	0.0384483839708	0.04585923064	0.0315934742964	0.0367690604321	0.0390135069947	0.033706918345	0.0533267619517	0.0349757237907	0.0404391172846	0.0331358266974	0.0270683692471	0.0301790408173	0.0286875988254	0.0290274407318	0.0288042384817
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.000173430454388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35322915968e-05
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.000154063422776	4.12711514651e-05	0.000371747211896	6.10426077402e-05	0.000217485863419	0.00164758931668	0.00187285769815	0.000827129859388	0.00109930377428	0.000700182047332	0.000916263680326	0.000403469840629	0.00216018610834	0.00218120805369	0.00153455704421	0.00318231788463	0.0020280057943	0.000350189102115	0.00179204487904	0.00150407353248	0.00123284293581	0.00131253624737	0.00168781780114	0.000472628637186	0.000635763053874	0.000470669837495	0.000320341697811	0.000352689255574	0.000350907974384	0.000497694017718	0.000159872102318	0.00114967306172	0.00171859822162	0.000684033517642	0.00120947421468	0.000542165705555	0.000128743208796	0.000361794500724	0.00109547484621	6.57138163299e-05	0.00031469160223	0.000821477913446	0.000452881458278	6.65070497473e-05	0.000272776868522	0.000451773209849	0.000684462696783	0.000402387499162
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	7.70317113879e-05	0.000206355757326	0.000477960701009	0.000244170430961	0.000434971726838	0.00121401318071	0.000494717127814	7.51936235807e-05	0.000479183696479	0.000326751622088	0.000152710613388	0.000313809876045	0.000712149266486	0.000922818791946	0.000590214247772	0.00243013365735	0.000965717044906	0.000630340383807	0.00366200475281	0.00100271568832	0.0021369277554	0.00198406642044	0.00222193735846	0.0014795331251	0.00168615418636	0.00247720967103	0.0023705285638	0.00418188688752	0.000350907974384	0.0012276452437	0.00119904076739	0.000287418265431	0.00119554658896	0.000655532121074	0.00134386023854	0.00101039972399	0.000720961969256	0.000422093584178	0.00033706918345	0.000361425989814	0.00062938320446	0.000522758672193	0.000528361701325	0.000332535248736	0.000917522194118	0.00171028429443	0.000964470163649	0.000603581248743
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	2.56772371293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6374552527e-05	4.66788031555e-05	0.0	0.0	0.000284859706595	6.29194630872e-05	0.00135749276988	0.00121506682868	0.0	0.0	0.000857064942148	0.000250678922081	0.000136982548423	0.000396813284088	0.000405930863565	0.000164392569456	0.000221134975261	0.000421125644075	0.000170848905499	0.000579418062728	0.000350907974384	0.000298616410631	7.99360511591e-05	0.00032334554861	0.000722309397494	0.000940546086758	0.00124307072065	0.00041894622702	0.000386229626387	0.00114568258562	0.000168534591725	0.00236569738788	0.000944074806689	0.000746798103133	0.000188700607616	0.0	0.000322372662798	0.000709929329762	0.000155559703814	0.000335322915968
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000827129859388	5.6374552527e-05	0.0	0.0	0.0	7.12149266486e-05	0.0	5.90214247772e-05	5.7860325175e-05	0.0	0.0	7.79149947407e-05	4.17798203468e-05	0.0	3.0524098776e-05	2.13647822929e-05	0.0	0.0	2.47720967103e-05	0.0	0.000125960448419	0.0	0.0	0.0	3.59272831788e-05	0.0	2.85013965684e-05	3.35965059634e-05	2.4643895707e-05	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	0.0	3.22695149892e-05	0.0	0.0
