Taxon	200SP1.16S.V3.V4	200SP2.16S.V3.V4	200SP3.16S.V3.V4	200SP4.16S.V3.V4	300SP1.16S.V3.V4	300SP2.16S.V3.V4	300SP3.16S.V3.V4	300SP4.16S.V3.V4	500SP1.16S.V3.V4	500SP2.16S.V3.V4	500SP3.16S.V3.V4	500SP4.16S.V3.V4	600SP1.16S.V3.V4	600SP2.16S.V3.V4	600SP3.16S.V3.V4	600SP4.16S.V3.V4	800SP1.16S.V3.V4	800SP2.16S.V3.V4	800SP3.16S.V3.V4	800SP4.16S.V3.V4	900SP1.16S.V3.V4	900SP2.16S.V3.V4	900SP3.16S.V3.V4	900SP4.16S.V3.V4	1000SP1.16S.V3.V4	1000SP2.16S.V3.V4	1000SP3.16S.V3.V4	1000SP4.16S.V3.V4	1100SP1.16S.V3.V4	1100SP2.16S.V3.V4	1100SP3.16S.V3.V4	1100SP4.16S.V3.V4	1200SP1.16S.V3.V4	1200SP2.16S.V3.V4	1200SP3.16S.V3.V4	1200SP4.16S.V3.V4	1300SP1.16S.V3.V4	1300SP2.16S.V3.V4	1300SP3.16S.V3.V4	1300SP4.16S.V3.V4	1400SP1.16S.V3.V4	1400SP2.16S.V3.V4	1400SP3.16S.V3.V4	1400SP4.16S.V3.V4	1500SP1.16S.V3.V4	1500SP2.16S.V3.V4	1500SP3.16S.V3.V4	1500SP4.16S.V3.V4
k__Bacteria;p__AD3;c__JG37-AG-4;o__	2.56772371293e-05	0.0	5.31067445566e-05	0.00012208521548	0.000761200521966	0.0014741588623	0.000459380190113	0.000300774494323	0.000338247315162	0.000303412220511	0.000305421226775	0.00011207495573	0.000712149266486	0.000713087248322	0.00135749276988	0.00109934617833	0.00154514727185	0.000140075640846	0.0027659823133	0.000543137664508	0.000328758116216	0.000244192790208	0.000405930863565	8.21962847279e-05	0.000165851231445	9.90883868411e-05	0.0	0.000151152538103	8.77269935959e-05	0.0	0.0	0.000179636415894	0.000323793867842	0.000171008379411	0.000436754577524	0.000394302331313	7.72459252774e-05	0.0	0.000168534591725	6.57138163299e-05	0.000224779715878	0.00022403943094	0.000226440729139	0.000133014099495	0.00029757476566	0.000839007389719	0.000528902992969	0.000234726041178
k__Bacteria;p__Acidobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.49532355315e-05	0.0	5.90214247772e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.1048197552e-05	0.0	0.0	0.0	0.0	4.27122263748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.22238815257e-05	0.0
k__Bacteria;p__Acidobacteria;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.12149266486e-05	0.0	0.000236085699109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__	0.000821671588137	0.000742880726372	0.00135422198619	0.00103772433158	0.000108742931709	0.000433576135969	0.000388706314711	0.0015790660952	0.000310060038898	0.000396769826822	2.54517688979e-05	0.000358639858337	0.00258747566823	0.000419463087248	0.00218379271676	0.00133078747903	0.000772573635925	0.000140075640846	0.000194787486852	0.00104449550867	0.000739705761486	0.00149568084002	0.00106823911464	0.000986355416735	0.0018243635459	0.00156064209275	0.000918312867058	0.0017130620985	0.000526361961576	0.000298616410631	0.000679456434852	0.000754472946756	0.00169369100102	0.00119705865587	0.00147824626239	0.00125683868106	0.000566470118701	0.0015677761698	0.0	0.00108427796944	0.000854162920338	0.00134423658564	0.000905762916557	6.65070497473e-05	0.00029757476566	0.000516312239827	0.000560014933732	0.000603581248743
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81872762635e-05	0.0	0.0	0.0	0.000854579119784	6.29194630872e-05	0.00147553561943	0.0004628826014	0.0	0.0	0.000116872492111	0.000459578023814	2.73965096847e-05	0.000213668691432	0.00014955347605	0.00010274535591	0.000442269950521	0.000520214030916	0.000106780565937	0.000100768358735	0.000394771471182	0.00026543680945	0.000239808153477	0.000251490982252	0.000572866073875	0.00091204469019	0.000873509155048	0.000714672975504	0.000154491850555	6.02990834539e-05	0.00033706918345	0.00013142763266	0.000269735659054	0.000597438482506	0.000339661093709	0.0	0.00044636214849	0.000839007389719	0.000528902992969	0.00150895312186
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.00202850173321	0.00317787866281	0.00539033457249	0.00183127823221	0.00108742931709	0.000867152271939	0.00113078200643	0.00248138957816	0.00202948389097	0.00121364888204	0.000636294222448	0.001994934212	0.0177799933533	0.00547399328859	0.0283893053178	0.0121506682868	0.00453887011106	0.00147079422888	0.0111028867506	0.0065176519741	0.00747924714391	0.00784469338543	0.00754176814938	0.00474683544304	0.0100063576305	0.00881886642885	0.00544580886279	0.00987529915606	0.00390385121502	0.00245529048741	0.00151878497202	0.00556872889272	0.0104112182122	0.00900644131562	0.0130354443138	0.0104243678841	0.0023946236836	0.00295465508924	0.00379202831381	0.00565138820437	0.0046304621471	0.00866285799634	0.00388723251689	0.00199521149242	0.00307493924515	0.0050663138533	0.00345342542468	0.00456039165717
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.122172294261	0.12364836979	0.126606479023	0.128250518862	0.15137016094	0.152532084634	0.12481006396	0.138732235506	0.145249034586	0.118470802409	0.152837872232	0.166812364109	0.0847932393296	0.0841233221477	0.0908929941569	0.0946594919863	0.129212940608	0.1656394453	0.10978222759	0.15425109672	0.105202597189	0.138213119258	0.107400760586	0.155638665132	0.105509025071	0.112267142291	0.145136145222	0.118125708528	0.126502324765	0.14831281728	0.15795363709	0.143098368901	0.102941542753	0.117055235707	0.0983705694608	0.111513628074	0.136725287741	0.135190545104	0.132636723688	0.128700509282	0.137789965833	0.1549606064	0.131675283994	0.165203511572	0.137851510192	0.130368840556	0.150177338062	0.122694654953
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	0.0802670432661	0.0733388361535	0.0727562400425	0.0842387986815	0.0765550239234	0.0800381547	0.0813456305877	0.0776750131589	0.115511458128	0.124819119638	0.11270043268	0.137672875619	0.0799031476998	0.0665478187919	0.0872926872455	0.107909506451	0.0957991308547	0.0526684409581	0.102263430597	0.14819302277	0.0987096243939	0.121180672141	0.105392471051	0.0994986026632	0.12187301324	0.143529528339	0.127709556861	0.15142965109	0.140319326257	0.171306280899	0.16346922462	0.111626068837	0.172881018207	0.159750327766	0.152662523098	0.124550248903	0.154028375003	0.13145200193	0.13870396899	0.17456875308	0.133339327459	0.113812030917	0.117107597086	0.119579675446	0.153226206418	0.148020265255	0.150986248522	0.134833344511
k__Bacteria;p__Acidobacteria;c__EC1113;o__	0.000513544742586	0.000330169211721	0.000371747211896	0.00012208521548	0.000217485863419	0.000260145681582	0.000600727940917	0.000751936235807	0.000535558249006	0.000116697007889	0.000279969457877	0.000201734920315	0.000878317428666	0.000188758389262	0.000708257097326	0.00144650812938	0.0	0.0	0.001051852429	0.000626697305202	0.00041094764527	0.000335765086536	0.000320471734393	0.00041098142364	0.000276418719076	0.000693618707887	0.000234917245061	0.000831338959567	0.00021931748399	9.95388035436e-05	0.000319744204636	0.00032334554861	0.000772123838701	0.000313515362253	0.000436754577524	0.000123219478535	2.57486417591e-05	0.000180897250362	8.42672958625e-05	0.000361425989814	0.000134867829527	7.46798103133e-05	3.77401215232e-05	0.000266028198989	0.000123989485692	6.45390299784e-05	6.22238815257e-05	6.70645831936e-05
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales	2.56772371293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0524098776e-05	0.00014955347605	0.0	2.76418719076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35965059634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258156119914	0.0	0.0
k__Bacteria;p__Acidobacteria;c__RB25;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000451027868775	0.0	5.90214247772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52837438151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85013965684e-05	3.35965059634e-05	2.4643895707e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__JH-WHS99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150387247161	2.81872762635e-05	4.66788031555e-05	2.54517688979e-05	0.0	7.12149266486e-05	2.09731543624e-05	5.90214247772e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.0524098776e-05	4.27295645857e-05	0.0	2.76418719076e-05	2.47720967103e-05	0.0	0.0	0.000131590490394	0.0	7.99360511591e-05	0.0	9.9628882413e-05	0.000228011172547	0.00010078951789	0.000172507269949	5.14972835183e-05	0.000241196333816	0.0	0.00013142763266	8.99118863514e-05	0.00011201971547	3.77401215232e-05	6.65070497473e-05	0.000123989485692	0.000225886604924	0.000124447763051	0.000167661457984
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	0.045089228399	0.0464713165497	0.0475570897504	0.0419362715175	0.0302305350152	0.0346860908776	0.0351602530125	0.0421084292052	0.0475801223328	0.0382066003828	0.0392975311784	0.0518010445386	0.067701656934	0.0397651006711	0.0665171457239	0.0662500723254	0.0654756156446	0.0336181538031	0.0513070240368	0.0686860246501	0.073066491329	0.0768291566192	0.0604409691065	0.0636199243794	0.0733891699146	0.073696987713	0.0719914575547	0.0834362010329	0.0597420826388	0.0598228209297	0.0637490007994	0.063483509377	0.0758175795163	0.0694864048338	0.0858054762305	0.0546355167825	0.0645260962484	0.0644597202123	0.0571332265948	0.0919007721373	0.0570041359468	0.0679959672902	0.052949390497	0.0446262303804	0.0536626494073	0.0553744877214	0.0515213739033	0.0527798269734
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.000154063422776	4.12711514651e-05	0.000371747211896	6.10426077402e-05	0.000217485863419	0.00164758931668	0.00187285769815	0.000827129859388	0.00109930377428	0.000700182047332	0.000916263680326	0.000403469840629	0.00216018610834	0.00218120805369	0.00153455704421	0.00318231788463	0.0020280057943	0.000350189102115	0.00179204487904	0.00150407353248	0.00123284293581	0.00131253624737	0.00168781780114	0.000472628637186	0.000635763053874	0.000470669837495	0.000320341697811	0.000352689255574	0.000350907974384	0.000497694017718	0.000159872102318	0.00114967306172	0.00171859822162	0.000684033517642	0.00120947421468	0.000542165705555	0.000128743208796	0.000361794500724	0.00109547484621	6.57138163299e-05	0.00031469160223	0.000821477913446	0.000452881458278	6.65070497473e-05	0.000272776868522	0.000451773209849	0.000684462696783	0.000402387499162
k__Bacteria;p__Acidobacteria;c__TM1;o__	7.70317113879e-05	0.000206355757326	0.000477960701009	0.000244170430961	0.000434971726838	0.00121401318071	0.000494717127814	7.51936235807e-05	0.000479183696479	0.000326751622088	0.000152710613388	0.000313809876045	0.000712149266486	0.000922818791946	0.000590214247772	0.00243013365735	0.000965717044906	0.000630340383807	0.00366200475281	0.00100271568832	0.0021369277554	0.00198406642044	0.00222193735846	0.0014795331251	0.00168615418636	0.00247720967103	0.0023705285638	0.00418188688752	0.000350907974384	0.0012276452437	0.00119904076739	0.000287418265431	0.00119554658896	0.000655532121074	0.00134386023854	0.00101039972399	0.000720961969256	0.000422093584178	0.00033706918345	0.000361425989814	0.00062938320446	0.000522758672193	0.000528361701325	0.000332535248736	0.000917522194118	0.00171028429443	0.000964470163649	0.000603581248743
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24	2.56772371293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6374552527e-05	4.66788031555e-05	0.0	0.0	0.000284859706595	6.29194630872e-05	0.00135749276988	0.00121506682868	0.0	0.0	0.000857064942148	0.000250678922081	0.000136982548423	0.000396813284088	0.000405930863565	0.000164392569456	0.000221134975261	0.000421125644075	0.000170848905499	0.000579418062728	0.000350907974384	0.000298616410631	7.99360511591e-05	0.00032334554861	0.000722309397494	0.000940546086758	0.00124307072065	0.00041894622702	0.000386229626387	0.00114568258562	0.000168534591725	0.00236569738788	0.000944074806689	0.000746798103133	0.000188700607616	0.0	0.000322372662798	0.000709929329762	0.000155559703814	0.000335322915968
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000827129859388	5.6374552527e-05	0.0	0.0	0.0	7.12149266486e-05	0.0	5.90214247772e-05	5.7860325175e-05	0.0	0.0	7.79149947407e-05	4.17798203468e-05	0.0	3.0524098776e-05	2.13647822929e-05	0.0	0.0	2.47720967103e-05	0.0	0.000125960448419	0.0	0.0	0.0	3.59272831788e-05	0.0	2.85013965684e-05	3.35965059634e-05	2.4643895707e-05	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	0.0	3.22695149892e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	2.56772371293e-05	0.0	5.31067445566e-05	6.10426077402e-05	0.000217485863419	0.0	0.0	0.000676742612226	0.0	0.0	0.0	0.0	0.00116317713526	0.0	0.000767278522104	5.7860325175e-05	0.0	0.0	0.0	0.00012533946104	2.73965096847e-05	6.1048197552e-05	0.0	0.0	0.0	0.0	4.27122263748e-05	2.51920896838e-05	4.3863496798e-05	0.0	0.0	3.59272831788e-05	0.000174350544223	8.55041897053e-05	0.000134386023854	9.85755828281e-05	2.57486417591e-05	0.0	0.000168534591725	0.000295712173484	0.0	7.46798103133e-05	0.0	0.0	0.0	0.000129078059957	0.0	0.00010059687479
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	0.0	0.0	2.65533722783e-05	6.10426077402e-05	0.0	0.000173430454388	0.0	0.000300774494323	5.6374552527e-05	0.0	0.0	0.0	0.00308598015477	0.000146812080537	0.0020657498672	0.00133078747903	0.000289715113472	0.0	3.89574973704e-05	0.000376018383121	5.47930193693e-05	3.0524098776e-05	0.000256377387514	6.16472135459e-05	0.000608121181966	0.00094133967499	0.000213561131874	0.000529033883361	4.3863496798e-05	3.31796011812e-05	0.0	0.000215563699073	0.000772123838701	0.000313515362253	0.000940702166975	0.000345014539898	0.0	0.0	0.000168534591725	3.28569081649e-05	0.000134867829527	3.73399051566e-05	0.0	0.0	2.47978971383e-05	0.000354964664881	0.000373343289154	0.00010059687479
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00150387247161	0.0	2.33394015777e-05	0.0	0.0	0.000783364193135	0.000146812080537	0.000885321371658	0.00034716195105	0.0	0.0	7.79149947407e-05	0.000167119281387	0.0	0.0	2.13647822929e-05	2.0549071182e-05	0.0	0.0	8.54244527496e-05	0.0	4.3863496798e-05	0.0	0.0	0.0	2.49072206033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22695149892e-05	0.0	3.35322915968e-05
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000142429853297	0.0	5.90214247772e-05	0.0	0.0	0.0	0.0	4.17798203468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47978971383e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;Other;Other	0.0	0.0	2.65533722783e-05	6.10426077402e-05	0.000217485863419	8.67152271939e-05	0.000530054065515	0.000150387247161	0.000112749105054	7.00182047332e-05	0.000229065920081	0.000134489946876	0.000261121397712	0.000734060402685	0.000354128548663	0.00057860325175	0.000965717044906	0.000420226922538	0.000973937434259	0.0	0.000301361606531	0.000122096395104	0.000534119557322	8.21962847279e-05	0.0	0.0	0.0	0.0	8.77269935959e-05	0.0	0.0	7.18545663577e-05	4.98144412065e-05	0.0	0.00010078951789	0.0	0.000102994567037	0.0	8.42672958625e-05	0.0	0.0	7.46798103133e-05	0.0	0.000199521149242	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.0372576710746	0.0371027651671	0.031492299522	0.0321084116713	0.0201174423662	0.0208983697537	0.0178804904767	0.0193999548838	0.0217887645517	0.0198384913411	0.014965640112	0.0191199874476	0.0268955039643	0.027369966443	0.0204214129729	0.0245327778742	0.0248189280541	0.0326376243171	0.0220499435116	0.0200543137665	0.0216158461412	0.0227404535881	0.0261718583088	0.0220491533783	0.0218647206789	0.025564803805	0.0237693539776	0.0245119032624	0.0180717606808	0.0143999469126	0.0215427657874	0.0185025508371	0.0239358389997	0.018098386821	0.0213001847808	0.0259253782838	0.0202899297062	0.0185118186204	0.0252801887587	0.0255955314605	0.027378169394	0.031701579478	0.0327961656037	0.0209497206704	0.0205326588305	0.0176836942141	0.0189471719246	0.0247132989068
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13561131874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.71930119268e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.148645525741	0.16339248865	0.142272968667	0.130264924918	0.251522401044	0.19901144641	0.227004487791	0.155500413565	0.178679144234	0.183120944779	0.191270043268	0.139690224822	0.0899681906661	0.20985738255	0.0666942099982	0.104958629867	0.148044422984	0.250665359294	0.131247808641	0.121621057029	0.116215994082	0.113366502854	0.12094603256	0.153994739438	0.115460098958	0.0811781609195	0.122327816337	0.0889532686736	0.117071672954	0.0835794153754	0.102478017586	0.122799453905	0.0825674362998	0.0790058712877	0.0646060809676	0.0890876829809	0.128691711512	0.142667631452	0.142748799191	0.091243633974	0.112524725769	0.122176169673	0.125750084915	0.159683426443	0.101572186679	0.0636032140437	0.100149337316	0.102340553953
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51936235807e-05	0.0	0.0	0.0	0.0	9.49532355315e-05	0.0	0.000885321371658	0.0	0.0	0.0	0.000194787486852	0.000167119281387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
