Taxon	200SP1.16S.V3.V4	200SP2.16S.V3.V4	200SP3.16S.V3.V4	200SP4.16S.V3.V4	300SP1.16S.V3.V4	300SP2.16S.V3.V4	300SP3.16S.V3.V4	300SP4.16S.V3.V4	500SP1.16S.V3.V4	500SP2.16S.V3.V4	500SP3.16S.V3.V4	500SP4.16S.V3.V4	600SP1.16S.V3.V4	600SP2.16S.V3.V4	600SP3.16S.V3.V4	600SP4.16S.V3.V4	800SP1.16S.V3.V4	800SP2.16S.V3.V4	800SP3.16S.V3.V4	800SP4.16S.V3.V4	900SP1.16S.V3.V4	900SP2.16S.V3.V4	900SP3.16S.V3.V4	900SP4.16S.V3.V4	1000SP1.16S.V3.V4	1000SP2.16S.V3.V4	1000SP3.16S.V3.V4	1000SP4.16S.V3.V4	1100SP1.16S.V3.V4	1100SP2.16S.V3.V4	1100SP3.16S.V3.V4	1100SP4.16S.V3.V4	1200SP1.16S.V3.V4	1200SP2.16S.V3.V4	1200SP3.16S.V3.V4	1200SP4.16S.V3.V4	1300SP1.16S.V3.V4	1300SP2.16S.V3.V4	1300SP3.16S.V3.V4	1300SP4.16S.V3.V4	1400SP1.16S.V3.V4	1400SP2.16S.V3.V4	1400SP3.16S.V3.V4	1400SP4.16S.V3.V4	1500SP1.16S.V3.V4	1500SP2.16S.V3.V4	1500SP3.16S.V3.V4	1500SP4.16S.V3.V4
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.045089228399	0.0464713165497	0.0475570897504	0.0419362715175	0.0302305350152	0.0346860908776	0.0351602530125	0.0422588164524	0.047608309609	0.0382532791859	0.0393229829473	0.0518010445386	0.0677728718606	0.0397860738255	0.0665761671487	0.0662500723254	0.0654756156446	0.0336181538031	0.0513070240368	0.0686860246501	0.073066491329	0.0768596807179	0.0604836986711	0.0636199243794	0.0734168117865	0.0737217598098	0.0719914575547	0.0834362010329	0.0598736731292	0.0598228209297	0.0638289368505	0.063483509377	0.0759172083987	0.0697144160064	0.0859062657484	0.0548080240524	0.0645775935319	0.0647009165461	0.0571332265948	0.09203219977	0.0570940478331	0.0681079870057	0.0529871306186	0.0446927374302	0.053786638893	0.0556003743264	0.0516458216664	0.0529474884314
k__Bacteria;p__Acidobacteria;c__Sva0725	0.000154063422776	4.12711514651e-05	0.000371747211896	6.10426077402e-05	0.000217485863419	0.00164758931668	0.00187285769815	0.000827129859388	0.00109930377428	0.000700182047332	0.000916263680326	0.000403469840629	0.00216018610834	0.00218120805369	0.00153455704421	0.00318231788463	0.0020280057943	0.000350189102115	0.00179204487904	0.00150407353248	0.00123284293581	0.00131253624737	0.00168781780114	0.000472628637186	0.000635763053874	0.000470669837495	0.000320341697811	0.000352689255574	0.000350907974384	0.000497694017718	0.000159872102318	0.00114967306172	0.00171859822162	0.000684033517642	0.00120947421468	0.000542165705555	0.000128743208796	0.000361794500724	0.00109547484621	6.57138163299e-05	0.00031469160223	0.000821477913446	0.000452881458278	6.65070497473e-05	0.000272776868522	0.000451773209849	0.000684462696783	0.000402387499162
k__Bacteria;p__Acidobacteria;c__TM1	7.70317113879e-05	0.000206355757326	0.000477960701009	0.000244170430961	0.000434971726838	0.00121401318071	0.000494717127814	7.51936235807e-05	0.000479183696479	0.000326751622088	0.000152710613388	0.000313809876045	0.000712149266486	0.000922818791946	0.000590214247772	0.00243013365735	0.000965717044906	0.000630340383807	0.00366200475281	0.00100271568832	0.0021369277554	0.00198406642044	0.00222193735846	0.0014795331251	0.00168615418636	0.00247720967103	0.0023705285638	0.00418188688752	0.000350907974384	0.0012276452437	0.00119904076739	0.000287418265431	0.00119554658896	0.000655532121074	0.00134386023854	0.00101039972399	0.000720961969256	0.000422093584178	0.00033706918345	0.000361425989814	0.00062938320446	0.000522758672193	0.000528361701325	0.000332535248736	0.000917522194118	0.00171028429443	0.000964470163649	0.000603581248743
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	5.13544742586e-05	0.0	5.31067445566e-05	6.10426077402e-05	0.000217485863419	0.0	0.0	0.00150387247161	0.000112749105054	4.66788031555e-05	0.0	0.0	0.0015192517685	6.29194630872e-05	0.00218379271676	0.00133078747903	0.0	0.0	0.000934979936889	0.000417798203468	0.000164379058108	0.000488385580416	0.000427295645857	0.000164392569456	0.000221134975261	0.000445897740785	0.000213561131874	0.000730570600831	0.000394771471182	0.000298616410631	7.99360511591e-05	0.000395200114967	0.000896659941717	0.00105455167303	0.00141105325046	0.000542165705555	0.000411978268146	0.00114568258562	0.00033706918345	0.00269426646953	0.000944074806689	0.000821477913446	0.000188700607616	0.0	0.000322372662798	0.000871276904708	0.000155559703814	0.000435919790759
k__Bacteria;p__Acidobacteria;c__iii1-8	0.0	0.0	2.65533722783e-05	6.10426077402e-05	0.0	0.000173430454388	0.0	0.00180464696594	5.6374552527e-05	2.33394015777e-05	0.0	0.0	0.00401177420121	0.000293624161074	0.00301009266364	0.00167794943008	0.000289715113472	0.0	0.000116872492111	0.000584917484855	5.47930193693e-05	3.0524098776e-05	0.000277742169807	8.21962847279e-05	0.000608121181966	0.00094133967499	0.000298985584624	0.000529033883361	8.77269935959e-05	3.31796011812e-05	0.0	0.000215563699073	0.000797031059304	0.000313515362253	0.000940702166975	0.000345014539898	0.0	0.0	0.000168534591725	3.28569081649e-05	0.000134867829527	3.73399051566e-05	0.0	0.0	4.95957942766e-05	0.00038723417987	0.000373343289154	0.000134129166387
k__Bacteria;p__Actinobacteria;Other	0.0	0.0	2.65533722783e-05	6.10426077402e-05	0.000217485863419	8.67152271939e-05	0.000530054065515	0.000150387247161	0.000112749105054	7.00182047332e-05	0.000229065920081	0.000134489946876	0.000261121397712	0.000734060402685	0.000354128548663	0.00057860325175	0.000965717044906	0.000420226922538	0.000973937434259	0.0	0.000301361606531	0.000122096395104	0.000534119557322	8.21962847279e-05	0.0	0.0	0.0	0.0	8.77269935959e-05	0.0	0.0	7.18545663577e-05	4.98144412065e-05	0.0	0.00010078951789	0.0	0.000102994567037	0.0	8.42672958625e-05	0.0	0.0	7.46798103133e-05	0.0	0.000199521149242	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0372576710746	0.0371027651671	0.031492299522	0.0321084116713	0.0201174423662	0.0208983697537	0.0178804904767	0.0193999548838	0.0217887645517	0.0198384913411	0.014965640112	0.0191199874476	0.0268955039643	0.027369966443	0.0204214129729	0.0245327778742	0.0248189280541	0.0326376243171	0.0220499435116	0.0200543137665	0.0216158461412	0.0227404535881	0.0261718583088	0.0220491533783	0.0218647206789	0.025564803805	0.0237693539776	0.0245119032624	0.0180717606808	0.0143999469126	0.0215427657874	0.0185025508371	0.0239358389997	0.018098386821	0.0213001847808	0.0259253782838	0.0202899297062	0.0185118186204	0.0252801887587	0.0255955314605	0.027378169394	0.031701579478	0.0327961656037	0.0209497206704	0.0205326588305	0.0176836942141	0.0189471719246	0.0247132989068
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.148645525741	0.16339248865	0.142272968667	0.130264924918	0.251522401044	0.19901144641	0.227004487791	0.155500413565	0.178679144234	0.183120944779	0.191270043268	0.139690224822	0.0899681906661	0.20985738255	0.0666942099982	0.104958629867	0.148044422984	0.250665359294	0.131247808641	0.121621057029	0.116215994082	0.113366502854	0.12094603256	0.153994739438	0.115460098958	0.0811781609195	0.122349172451	0.0889532686736	0.117071672954	0.0835794153754	0.102478017586	0.122799453905	0.0825674362998	0.0790058712877	0.0646732739795	0.0890876829809	0.128691711512	0.142667631452	0.142748799191	0.091243633974	0.112524725769	0.122176169673	0.125750084915	0.159683426443	0.101572186679	0.0636032140437	0.100149337316	0.102340553953
k__Bacteria;p__Actinobacteria;c__MB-A2-108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51936235807e-05	0.0	0.0	0.0	0.0	9.49532355315e-05	0.0	0.000885321371658	0.0	0.0	0.0	0.000194787486852	0.000167119281387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0301450763898	0.0439950474618	0.0259691980882	0.0259431082896	0.0479556328839	0.0462192160943	0.0445598784409	0.0435371080532	0.0168559912056	0.0151939504271	0.0180198523797	0.0123058301392	0.0261596163889	0.0269924496644	0.0226642271144	0.0143493606434	0.0242394978271	0.0293458467572	0.020725388601	0.0167537079591	0.0101915016027	0.0116602057324	0.0118360893902	0.0102128883774	0.00989579014291	0.0094133967499	0.0105285638014	0.0067010958559	0.00719361347487	0.00647002223033	0.00659472422062	0.0081554932816	0.00704874343072	0.00906344410876	0.0105828993785	0.0122726600621	0.00811082215413	0.00596960926194	0.00985927361591	0.00597995728602	0.0108793382485	0.0124715283223	0.012982601804	0.0085794094174	0.00748896493577	0.00677659814773	0.00958247775496	0.00888605727315
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7860325175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98144412065e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.57138163299e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.000231095134164	0.000206355757326	0.000212426978226	0.0	0.000217485863419	0.000780437044745	0.000141347750804	0.000150387247161	0.000591932801533	0.000256733417355	0.000254517688979	0.000156904938023	0.000356074633243	0.000251677852349	0.000236085699109	0.000636463576925	0.000676001931434	0.000350189102115	0.000623319957926	0.000250678922081	0.000794498780855	0.000244192790208	0.000277742169807	0.000226039783002	0.000442269950521	0.000371581450654	0.000427122263748	0.000529033883361	0.000526361961576	0.000464514416537	0.000999200639488	0.000682618380398	0.000722309397494	0.000484523741663	0.000537544095414	0.000468234018434	0.00030898370111	0.000241196333816	0.000252801887587	0.000525710530639	0.000134867829527	0.00033605914641	0.000377401215232	0.000199521149242	0.000272776868522	0.000225886604924	0.000404455229917	0.000502984373952
k__Bacteria;p__BHI80-139;c__	0.0	4.12711514651e-05	5.31067445566e-05	0.0	0.0	0.0	3.5336937701e-05	0.0	2.81872762635e-05	2.33394015777e-05	2.54517688979e-05	4.48299822922e-05	0.0	4.19463087248e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.73965096847e-05	0.0	4.27295645857e-05	0.0	5.52837438151e-05	0.0	0.0	0.0	0.0	0.0	0.000119904076739	0.0	0.0	0.0	0.0	2.4643895707e-05	2.57486417591e-05	0.0	0.0	0.0	0.0	0.0	3.77401215232e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27122263748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;Other	7.70317113879e-05	0.000123813454395	0.000106213489113	0.000183127823221	0.0	0.0	0.0	0.0	0.000140936381317	0.000163375811044	7.63553066938e-05	4.48299822922e-05	0.000213644779946	6.29194630872e-05	0.000177064274332	5.7860325175e-05	0.0	7.0037820423e-05	0.000194787486852	8.35596406935e-05	0.00082189529054	0.0	4.27295645857e-05	0.000143843498274	8.29256157227e-05	7.43162901308e-05	2.13561131874e-05	0.000100768358735	8.77269935959e-05	6.63592023624e-05	0.000279776179057	7.18545663577e-05	0.000124536103016	0.000171008379411	3.35965059634e-05	9.85755828281e-05	0.000102994567037	0.0	8.42672958625e-05	6.57138163299e-05	4.49559431757e-05	3.73399051566e-05	3.77401215232e-05	6.65070497473e-05	0.000223181074245	6.45390299784e-05	0.000155559703814	0.000134129166387
k__Bacteria;p__Bacteroidetes;c__At12OctB3	0.000102708948517	4.12711514651e-05	7.96601168348e-05	0.0	0.0	8.67152271939e-05	0.000247358563907	7.51936235807e-05	0.0	4.66788031555e-05	5.09035377959e-05	6.72449734382e-05	4.74766177658e-05	4.19463087248e-05	5.90214247772e-05	0.00034716195105	9.65717044906e-05	7.0037820423e-05	0.000506447465815	0.000167119281387	0.000136982548423	0.000122096395104	6.40943468786e-05	6.16472135459e-05	5.52837438151e-05	0.000148632580262	2.13561131874e-05	7.55762690515e-05	8.77269935959e-05	0.0	3.99680255795e-05	0.000215563699073	7.47216618098e-05	2.85013965684e-05	6.71930119268e-05	0.000147863374242	5.14972835183e-05	0.0	0.000168534591725	0.0	0.0	0.0	7.54802430464e-05	0.000332535248736	2.47978971383e-05	0.0	3.11119407629e-05	3.35322915968e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.00136089356785	0.0	0.000212426978226	0.0	0.0	8.67152271939e-05	3.5336937701e-05	0.0	0.0	0.0	2.54517688979e-05	2.24149911461e-05	2.37383088829e-05	0.0	0.0	0.0	0.0	0.0	0.000116872492111	0.0	0.0210131229281	0.0	0.0	0.0	5.52837438151e-05	0.0	0.0	2.51920896838e-05	0.0	0.0	0.0	0.000179636415894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	2.47978971383e-05	0.000161347574946	6.22238815257e-05	3.35322915968e-05
