Taxon	200SP1.16S.V3.V4	200SP2.16S.V3.V4	200SP3.16S.V3.V4	200SP4.16S.V3.V4	300SP1.16S.V3.V4	300SP2.16S.V3.V4	300SP3.16S.V3.V4	300SP4.16S.V3.V4	500SP1.16S.V3.V4	500SP2.16S.V3.V4	500SP3.16S.V3.V4	500SP4.16S.V3.V4	600SP1.16S.V3.V4	600SP2.16S.V3.V4	600SP3.16S.V3.V4	600SP4.16S.V3.V4	800SP1.16S.V3.V4	800SP2.16S.V3.V4	800SP3.16S.V3.V4	800SP4.16S.V3.V4	900SP1.16S.V3.V4	900SP2.16S.V3.V4	900SP3.16S.V3.V4	900SP4.16S.V3.V4	1000SP1.16S.V3.V4	1000SP2.16S.V3.V4	1000SP3.16S.V3.V4	1000SP4.16S.V3.V4	1100SP1.16S.V3.V4	1100SP2.16S.V3.V4	1100SP3.16S.V3.V4	1100SP4.16S.V3.V4	1200SP1.16S.V3.V4	1200SP2.16S.V3.V4	1200SP3.16S.V3.V4	1200SP4.16S.V3.V4	1300SP1.16S.V3.V4	1300SP2.16S.V3.V4	1300SP3.16S.V3.V4	1300SP4.16S.V3.V4	1400SP1.16S.V3.V4	1400SP2.16S.V3.V4	1400SP3.16S.V3.V4	1400SP4.16S.V3.V4	1500SP1.16S.V3.V4	1500SP2.16S.V3.V4	1500SP3.16S.V3.V4	1500SP4.16S.V3.V4
k__Bacteria;p__BRC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27122263748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes	0.0127359096161	0.00936855138258	0.0122676579926	0.00787449639849	0.00511091779034	0.0071106486299	0.00597194247147	0.00338371306113	0.00569382980523	0.00508798954395	0.0061338763044	0.00634344249434	0.023311019323	0.00872483221477	0.0220149914419	0.0235491523462	0.0166103331724	0.00812438716907	0.0171802563403	0.0157927720911	0.0372318566615	0.0127285491896	0.0130966115455	0.010048495808	0.0155347320121	0.0141200951249	0.00920448478377	0.0142839148507	0.0126326870778	0.00925710872955	0.0155475619504	0.014263131422	0.0229395501756	0.0196089608391	0.0253989585083	0.0186554290502	0.0139042665499	0.0190545103714	0.0157579843263	0.0175784458682	0.00665347959	0.0189313319144	0.0110578556063	0.0103085927108	0.0137628329118	0.0174900771241	0.0160226494929	0.0181409697539
k__Bacteria;p__Chlamydiae	0.000128386185646	0.000165084605861	0.000212426978226	0.00012208521548	0.0	0.000173430454388	0.000106010813103	0.000150387247161	0.000310060038898	0.000373430425244	0.000178162382286	0.000156904938023	0.00049850448654	0.000251677852349	0.00041314997344	0.000520742926575	0.000482858522453	0.0	0.000506447465815	0.000292458742427	0.000273965096847	0.000335765086536	0.000427295645857	0.000267137925366	0.000414628078613	0.000222948870392	0.000384410037373	0.000428265524625	8.77269935959e-05	0.000530873618899	0.000239808153477	0.000143709132715	0.00114573214775	0.000456022345095	0.000974298672938	0.000640741288383	0.000180240492314	0.00030149541727	0.00033706918345	0.000492853622474	0.000179823772703	0.000186699525783	7.54802430464e-05	0.000133014099495	0.000322372662798	0.000419503694859	0.000124447763051	0.000368855207565
k__Bacteria;p__Chlorobi	0.0	8.25423029303e-05	0.000132766861391	0.0	0.000108742931709	8.67152271939e-05	3.5336937701e-05	0.000150387247161	0.000225498210108	9.3357606311e-05	0.000101807075592	0.000493129805214	0.000593457722072	8.38926174497e-05	0.000826299946881	0.00081004455245	9.65717044906e-05	0.000140075640846	0.000389574973704	0.000208899101734	0.000273965096847	0.000213668691432	0.000619578686493	0.000143843498274	0.000386986206706	0.000297265160523	0.000298985584624	0.00032749716589	0.000263180980788	6.63592023624e-05	0.000279776179057	0.000431127398146	0.00102119604473	0.000199509775979	0.000974298672938	0.000566809601262	0.000180240492314	0.00030149541727	0.0	0.000919993428618	0.000224779715878	7.46798103133e-05	0.00011322036457	0.000133014099495	0.000396766354213	0.000193617089935	0.000186671644577	0.000301790624371
k__Bacteria;p__Chloroflexi	0.00685582231352	0.00796533223277	0.00894848645778	0.00396776950311	0.0139190952588	0.0102323968089	0.016785045408	0.0150387247161	0.00611663894918	0.00812211174905	0.0114023924663	0.0104678008652	0.0220054123344	0.0121015100671	0.0364752405123	0.0255742637274	0.00859488169966	0.00154083204931	0.0245432233433	0.00785460622519	0.0108216213254	0.0159641036598	0.0242062983378	0.0100073976656	0.00972993891146	0.0113208481966	0.00647090229578	0.0120166267792	0.0101324677603	0.00461196456419	0.00171862509992	0.0134368039089	0.0114822286981	0.0085789203671	0.0085335125147	0.0121247966879	0.00417127996498	0.0241196333816	0.00598297800624	0.00433711187777	0.0096205718396	0.0123221687017	0.0114729969431	0.00818036711891	0.013986013986	0.0783503823938	0.0196005226806	0.0239085239085
k__Bacteria;p__Cyanobacteria	0.000847348825266	0.00144449030128	0.00148698884758	0.00115980954706	0.000434971726838	0.00199445022546	0.000812749567123	0.000902323482969	0.00214223299603	0.00256733417355	0.00335963349453	0.00237598906148	0.000997008973081	0.00104865771812	0.000944342796435	0.00133078747903	0.0010622887494	0.00119064294719	0.00222057735011	0.00183831209526	0.00115065340676	0.00115991575349	0.000961415203179	0.00104800263028	0.000773972413412	0.00106520015854	0.000704751735184	0.000403073434941	0.00118431441355	0.00189123726733	0.00271782573941	0.000538909247683	0.00132008269197	0.00133956563872	0.00107508819083	0.000813248558332	0.00185390220666	0.000844187168355	0.0020224151007	0.000624281255134	0.00179823772703	0.000821477913446	0.00094350303808	0.0012636339452	0.0011655011655	0.0026783697441	0.00161782091967	0.00124069478908
k__Bacteria;p__Deferribacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000356154625901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia	0.000462190268327	0.000619067271977	0.000504514073287	0.000244170430961	0.000978686385385	0.00121401318071	0.000530054065515	0.00112790435371	0.000930180116695	0.000676842645755	0.000763553066938	0.000717279716675	0.00170915823957	0.00121644295302	0.00165259989376	0.00150436845455	0.00144857556736	0.000350189102115	0.00264910982119	0.00162941299352	0.00169858360045	0.000946247062055	0.00155962910738	0.000904159132007	0.00121624236393	0.00128814902893	0.00057661505606	0.00158710165008	0.00166681287832	0.00119446564252	0.00147881694644	0.00114967306172	0.00221674263369	0.00165308100097	0.00285570300689	0.00184829217803	0.000849705178052	0.00132657983599	0.00101120755035	0.00203712830623	0.000494515374933	0.00141891639595	0.000905762916557	0.000665070497473	0.0011655011655	0.00232340507922	0.00214672391264	0.00160954999665
k__Bacteria;p__FCPU426	0.0	0.0	0.0	6.10426077402e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24149911461e-05	0.000308598015477	0.000167785234899	0.000118042849554	0.0004628826014	0.0	0.0	3.89574973704e-05	8.35596406935e-05	0.000684912742117	0.00030524098776	0.000192283040636	0.000390432352458	0.000331702462891	0.000644074514467	0.000512546716498	0.00105806776672	0.000131590490394	0.000497694017718	0.00111910471623	0.000107781849537	0.000547958853272	0.000570027931369	0.00134386023854	0.000862536349746	0.000489224193424	0.000361794500724	0.000589871071037	0.00118284869394	0.00031469160223	0.000821477913446	0.000226440729139	0.000133014099495	0.000991915885533	0.000774468359741	0.000995582104412	0.00140835624707
k__Bacteria;p__Fibrobacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09731543624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0524098776e-05	0.0	0.0	8.29256157227e-05	0.0	2.13561131874e-05	2.51920896838e-05	0.0	0.0	3.99680255795e-05	0.0	2.49072206033e-05	0.0	3.35965059634e-05	7.39316871211e-05	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35322915968e-05
k__Bacteria;p__Firmicutes	0.0014892797535	0.00148576145274	0.00106213489113	0.000671468685142	0.000543714658547	0.000607006590357	0.000742075691721	0.00135348522445	0.000140936381317	0.0002100546142	0.000330872995673	0.000358639858337	0.000522242795423	0.000587248322148	0.000472171398218	0.0002314413007	0.000386286817962	0.000280151281692	0.000506447465815	0.000292458742427	0.0750938330457	0.00061048197552	0.000961415203179	0.00030823606773	0.000718688669597	0.0009661117717	0.000512546716498	0.000352689255574	0.000701815948767	0.000796310428349	0.000159872102318	0.000754472946756	0.000348701088446	0.000826540500485	0.00020157903578	0.0010350436197	0.000180240492314	0.00030149541727	0.000421336479312	0.00019714144899	0.000269735659054	0.000298719241253	0.000264180850662	0.000332535248736	0.00074393691415	9.68085449676e-05	0.000124447763051	0.000335322915968
k__Bacteria;p__GAL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000237383088829	0.000188758389262	0.000944342796435	0.0011572065035	0.000193143408981	0.0	0.000233744984222	0.000501357844161	0.000109586038739	6.1048197552e-05	0.000320471734393	0.000164392569456	0.000138209359538	0.000148632580262	0.000128136679124	0.000251920896838	0.000131590490394	0.0	0.0	3.59272831788e-05	7.47216618098e-05	5.70027931369e-05	0.0	0.000147863374242	0.0	0.0	8.42672958625e-05	3.28569081649e-05	0.0	3.73399051566e-05	3.77401215232e-05	0.0	4.95957942766e-05	3.22695149892e-05	3.11119407629e-05	0.0
k__Bacteria;p__Gemmatimonadetes	0.00202850173321	0.00127940569542	0.00217737652682	0.00152606519351	0.00293605915615	0.00260145681582	0.00537121453055	0.002331002331	0.00363615863799	0.00268403118144	0.00394502417918	0.00372088853025	0.0171627973223	0.00811661073826	0.0314584194062	0.0278886767344	0.0116851762434	0.0060932903768	0.0160504889166	0.0120743680802	0.0138078408811	0.0143463264247	0.0168995427937	0.0095758671708	0.0118583630483	0.0108254062624	0.00928990923652	0.0166771633707	0.00811474690762	0.00514283818309	0.00579536370903	0.00754472946756	0.00951455827044	0.00564327652055	0.00981017974131	0.0121001527922	0.00314133429462	0.00325615050651	0.00488750316002	0.00443568260227	0.00404603488581	0.00477950786005	0.00411367324603	0.00379090183559	0.00280216237663	0.00232340507922	0.00283118660942	0.00288377707733
k__Bacteria;p__NKB19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74766177658e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae	0.000102708948517	0.000123813454395	0.000212426978226	0.000244170430961	0.0	8.67152271939e-05	0.0	7.51936235807e-05	0.000197310933844	7.00182047332e-05	5.09035377959e-05	4.48299822922e-05	0.00370317618573	0.00167785234899	0.00743669952193	0.00196725105595	0.000386286817962	0.000140075640846	0.000662277455296	0.00137873407144	0.000273965096847	0.000824150666952	0.000534119557322	0.000328785138912	0.000525195566244	0.000222948870392	0.000149492792312	0.000629802242096	0.000350907974384	6.63592023624e-05	3.99680255795e-05	0.000287418265431	0.000647587735685	0.00037051815539	0.000873509155048	0.000517521809848	7.72459252774e-05	0.0	0.00033706918345	3.28569081649e-05	0.000134867829527	7.46798103133e-05	3.77401215232e-05	0.0	9.91915885533e-05	0.000290425634903	0.000311119407629	0.000167661457984
k__Bacteria;p__OD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.48299822922e-05	0.000142429853297	0.0	0.0	0.0	0.0	0.0	0.000116872492111	0.0	0.0	3.0524098776e-05	6.40943468786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.99360511591e-05	0.0	7.47216618098e-05	2.85013965684e-05	0.000167982529817	2.4643895707e-05	0.0	0.000120598166908	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0	2.47978971383e-05	3.22695149892e-05	0.0	0.0
k__Bacteria;p__OP3	0.0	0.0	0.0	0.0	0.0	8.67152271939e-05	0.0	0.0	0.0	2.33394015777e-05	2.54517688979e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76418719076e-05	2.47720967103e-05	0.0	2.51920896838e-05	0.0	0.0	3.99680255795e-05	0.0	0.0	0.0	0.0	2.4643895707e-05	0.0	6.02990834539e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11119407629e-05	3.35322915968e-05
k__Bacteria;p__Planctomycetes	0.00546925150854	0.00693355344614	0.0052575677111	0.00598217555854	0.00685080469769	0.0071106486299	0.00650199653698	0.00578990901572	0.00487639879358	0.00674508705597	0.00455586663273	0.00620895254746	0.00384560603903	0.00270553691275	0.00377737118574	0.00451310536365	0.00608401738291	0.00259139935565	0.00599945459504	0.00430332149572	0.00356154625901	0.00372394005067	0.00341836516686	0.00246588854184	0.00381457832324	0.00354240982957	0.00266951414842	0.00377881345258	0.00412316869901	0.00497694017718	0.00411670663469	0.00384421930014	0.0053301452091	0.00507324858918	0.00561061649588	0.00473162797575	0.00517547699359	0.0045827303425	0.00353922642622	0.00427139806144	0.00490019780615	0.00485418767036	0.00494395591954	0.00345836658686	0.00374448246789	0.00425957597857	0.00420011200299	0.00476158540675
k__Bacteria;p__Proteobacteria	0.437591475157	0.403962030541	0.442166755178	0.450433402515	0.341996520226	0.379725979882	0.38686879395	0.381682833296	0.393748062125	0.405312047799	0.388546703996	0.377737430794	0.474433841333	0.460780201342	0.448739892581	0.416420760285	0.402414292612	0.367348368119	0.402976352799	0.36749529977	0.370756965563	0.412777387748	0.450839635944	0.40855663324	0.456229095834	0.454245937376	0.420715429792	0.411663937524	0.447846302307	0.437041706759	0.397641886491	0.448947330603	0.410321552218	0.442968705467	0.436687384512	0.472250973434	0.39856322579	0.380426917511	0.399089913205	0.38478725152	0.439084696997	0.38855905306	0.437332528211	0.411346102687	0.431582601795	0.403627093485	0.409402028499	0.431996512642
k__Bacteria;p__Spirochaetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016616816218	2.09731543624e-05	0.000354128548663	5.7860325175e-05	0.0	0.0	0.0	0.0	8.2189529054e-05	9.1572296328e-05	0.0	4.1098142364e-05	0.000248776847168	0.000173404676972	2.13561131874e-05	0.000100768358735	0.000131590490394	6.63592023624e-05	7.99360511591e-05	0.000107781849537	9.9628882413e-05	5.70027931369e-05	0.00020157903578	0.000197151165656	0.0	0.0	0.0	6.57138163299e-05	0.0	0.0	0.0	0.0	2.47978971383e-05	3.22695149892e-05	0.000124447763051	0.0
k__Bacteria;p__TM6	0.000205417897034	0.000123813454395	0.000132766861391	0.00012208521548	0.000326228795128	0.000173430454388	0.000141347750804	0.000150387247161	0.000817431011641	0.000630163842599	0.000814456604734	0.000448299822922	0.000688410957603	0.000293624161074	0.000590214247772	0.0006943239021	0.00135200386287	0.000350189102115	0.000973937434259	0.000626697305202	0.000493137174324	0.000244192790208	0.000405930863565	0.000452079566004	0.000608121181966	0.000544986127626	0.000298985584624	0.000579418062728	0.000307044477586	0.000862669630711	0.000599520383693	0.000179636415894	0.00102119604473	0.000456022345095	0.000839912649084	0.000492877914141	0.000411978268146	0.000542691751085	0.000505603775175	0.000295712173484	0.000179823772703	0.000149359620627	0.000339661093709	0.000532056397978	0.000347170559937	0.000484042724838	0.00043556717068	0.000335322915968
k__Bacteria;p__TM7	0.000333804082681	0.000371440363186	0.000345193839618	0.00012208521548	0.0	0.000693721817551	0.000883423442524	0.000451161741484	0.000225498210108	0.00051346683471	0.000839908373632	0.000806939681259	0.00121065375303	0.000188758389262	0.000944342796435	0.00121506682868	0.000676001931434	0.000910491665499	0.00148038490007	0.00146229371214	0.00082189529054	0.000427337382864	0.000405930863565	0.000472628637186	0.000718688669597	0.000470669837495	0.000298985584624	0.000554225973044	0.000526361961576	0.00026543680945	0.000759392486011	0.00061076381404	0.000946474382924	0.000513025138232	0.000638333613304	0.000443590122727	0.000566470118701	0.000723589001447	0.0006741383669	0.000427139806144	0.000269735659054	0.00033605914641	0.000301920972186	0.000532056397978	0.000719139017011	0.00109716350963	0.00115114180823	0.0010395010395
k__Bacteria;p__Tenericutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150387247161	0.0	0.0	0.00012725884449	0.0	0.0	0.000230704697987	0.0	5.7860325175e-05	0.0	0.0	0.0	0.0	2.73965096847e-05	3.0524098776e-05	4.27295645857e-05	0.0	8.29256157227e-05	0.0	0.000149492792312	0.0	0.0	3.31796011812e-05	3.99680255795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia	0.0614713056875	0.0707387536112	0.0666224110462	0.0769747283604	0.0330578512397	0.0365938258758	0.0314498745539	0.0966238063012	0.0417735434225	0.0577416795033	0.0371086790532	0.0521596843969	0.0291031666904	0.0246015100671	0.0259104054772	0.029103743563	0.0345726702076	0.0232525563804	0.035762982586	0.0305828284938	0.0272047341169	0.0265254418363	0.0204674614366	0.0266315962518	0.025430522155	0.0289090368609	0.0270154831821	0.0303312759793	0.0297833143258	0.0382229005607	0.0401278976819	0.0228497521017	0.0369872225958	0.0393889300576	0.0411893163111	0.0298437577012	0.0477122331797	0.0525205016884	0.0438189938485	0.0427796944308	0.0384373314152	0.0429782308353	0.0381930029815	0.029728651237	0.0414620840153	0.0370131336926	0.0443967394686	0.0464422238616
k__Bacteria;p__WPS-2	0.00233662857876	0.00214609987619	0.00286776420605	0.00347942864119	0.00935189212701	0.0100589663545	0.00600727940917	0.00270697044891	0.00580657891028	0.00452784390608	0.0074319165182	0.00430367830005	0.00230261596164	0.00549496644295	0.00295107123886	0.0100098362553	0.00946402704008	0.0175794929262	0.0111808017453	0.00726968874034	0.00939700282184	0.00659320533561	0.00901593812759	0.0088977478218	0.00422920640186	0.00574712643678	0.00662039508809	0.00720493764958	0.00390385121502	0.00321842131458	0.00467625899281	0.00427534669828	0.0038357119729	0.00256512569116	0.00272131698303	0.00450983291439	0.00373355305508	0.0030149541727	0.00446616668071	0.00371283062264	0.00467541809027	0.00392069004145	0.00641582065894	0.00631816972599	0.0032981203194	0.00406595888864	0.00336008960239	0.00285024478573
k__Bacteria;p__WS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000973270664198	0.0	0.00265596411497	0.0	0.0	0.0	0.0	4.17798203468e-05	0.0	0.0	0.0	0.0	2.76418719076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49072206033e-05	5.70027931369e-05	3.35965059634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
